epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
64,train,50000,85,14.129411764705884,3,28,0.1,3200000,1000000,0.981917,0.0032113694153779009,800000,14257.160844999999,204.34133199999997,244.6886271642783
64,test,10000,17,14.64705882352941,8,21,0.05,3200000,1000000,1.00401,0.0032113694153779009,800000,14282.901709,25.729199000001245,388.66347918563326
65,train,50000,84,15.333333333333336,4,38,0.1,3250000,1000000,1.15079,0.0032565472458752805,812500,14486.762476,203.8586860000014,245.26794016517724
65,test,10000,15,17.333333333333332,12,24,0.05,3250000,1000000,1.1554,0.0032565472458752805,812500,14512.428371999998,25.65428199999951,389.79847496804587
66,train,50000,86,14.069767441860463,6,35,0.1,3300000,1000000,0.913609,0.0033015180885431826,825000,14716.476954,204.0465030000014,245.04218040923573
66,test,10000,15,19.46666666666667,8,29,0.05,3300000,1000000,0.941864,0.0033015180885431826,825000,14742.129094999998,25.640270999998393,390.01147842784604
67,train,50000,81,16.246913580246915,4,38,0.1,3350000,1000000,1.09568,0.0033490826583874572,837500,14946.238774,204.10759599999983,244.96883496682818
67,test,10000,16,16.874999999999996,8,36,0.05,3350000,1000000,1.09267,0.0033490826583874572,837500,14972.002038999999,25.751625000000786,388.3250086159493
68,train,50000,78,16.24358974358974,7,33,0.1,3400000,1000000,1.08977,0.0033890311232824739,850000,15176.108751,204.10459600000104,244.97243560355568
68,test,10000,15,15.266666666666664,10,23,0.05,3400000,1000000,1.10553,0.0033890311232824739,850000,15201.764265999998,25.64376799999991,389.95829318062914
69,train,50000,83,15.24096385542169,6,39,0.1,3450000,1000000,1.32442,0.0034355120260710216,862500,15406.083964,204.31761800000095,244.71702680088885
69,test,10000,14,18.071428571428573,10,35,0.05,3450000,1000000,1.33428,0.0034355120260710216,862500,15431.771536999999,25.675891999999294,389.47040281990104
70,train,50000,79,16.632911392405063,5,41,0.1,3500000,1000000,1.22238,0.0034832689038998294,875000,15635.558405999998,203.78478599999835,245.35688351141388
70,test,10000,16,16.875000000000004,6,36,0.05,3500000,1000000,1.19422,0.0034832689038998294,875000,15661.260413999998,25.690420999999333,389.25014113238
71,train,50000,78,16.14102564102565,6,33,0.1,3550000,1000000,1.17447,0.0035313916963807062,887500,15865.414471999999,204.1519790000002,244.91557831041132
71,test,10000,14,19.78571428571429,9,45,0.05,3550000,1000000,1.19019,0.0035313916963807062,887500,15891.02053,25.5941899999998,390.71367368922705
72,train,50000,78,16.346153846153847,7,30,0.1,3600000,1000000,1.27668,0.0035694253857565189,900000,16094.939235,203.91662600000018,245.19825077921774
72,test,10000,14,17.28571428571429,7,25,0.05,3600000,1000000,1.2728,0.0035694253857565189,900000,16120.644407,25.69354900000144,389.2027527999125
73,train,50000,75,15.973333333333333,6,35,0.1,3650000,1000000,1.45249,0.0036063777490200118,912500,16324.476364999999,203.82988300000034,245.3025987362212
73,test,10000,11,19.363636363636367,9,27,0.05,3650000,1000000,1.44739,0.0036063777490200118,912500,16350.045141999999,25.556925000000774,391.28338014059585
74,train,50000,74,16.8918918918919,5,37,0.1,3700000,1000000,1.43555,0.0036467647131035383,925000,16553.402939,203.35572300000058,245.8745653300343
74,test,10000,25,7.76,2,23,0.05,3700000,1000000,1.4277,0.0036467647131035383,925000,16579.231087,25.81626700000197,387.3526718637995
75,train,50000,81,16.074074074074073,5,32,0.1,3750000,1000000,1.2538,0.0036789264117948186,937500,16783.146731999997,203.91355199999816,245.20194714670288
75,test,10000,19,10.421052631578947,4,20,0.05,3750000,1000000,1.266,0.0036789264117948186,937500,16808.921318,25.762957000002643,388.15420139850306
76,train,50000,84,15.857142857142858,4,38,0.1,3800000,1000000,1.31676,0.0037146752074036947,950000,17013.320341,204.39694600000075,244.62205027270718
76,test,10000,14,21.642857142857142,12,46,0.05,3800000,1000000,1.32676,0.0037146752074036947,950000,17039.038862999998,25.70691199999783,389.00043692532364
77,train,50000,86,14.83720930232558,4,30,0.1,3850000,1000000,1.34337,0.0037500820050034968,962500,17242.896258,203.85532500000045,245.2719839425332
77,test,10000,16,16.25,9,29,0.05,3850000,1000000,1.36153,0.0037500820050034968,962500,17268.609476999998,25.70147100000031,389.0827882964317
78,train,50000,87,15.850574712643684,5,36,0.1,3900000,1000000,1.40218,0.0037819961611703116,975000,17472.626088,204.0145420000008,245.08056881552983
78,test,10000,15,19.0,9,33,0.05,3900000,1000000,1.39157,0.0037819961611703116,975000,17498.398153,25.76040699999794,388.19262444109677
79,train,50000,80,17.775,5,40,0.1,3950000,1000000,1.40934,0.0038248500129657841,987500,17702.156946,203.7566850000003,245.3907217817169
