epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
55,train,250000,277,660.7039711191338,55,1430,0.1,13750000,1000000,5.81069,0.0004377987806356112,3437500,127048.752112,1806.589313000004,138.38230869685182
55,test,125000,109,833.6238532110092,175,1410,0.05,13750000,1000000,5.75477,0,3437500,127570.885117,522.0760699999955,239.42871007284643
56,train,250000,259,708.0308880308878,60,1720,0.1,14000000,1000000,6.00788,0.00043923202131615122,3500000,129365.380431,1794.4919850000006,139.31519454515697
56,test,125000,132,728.3333333333334,300,1435,0.05,14000000,1000000,6.04662,0,3500000,129889.857076,524.4271429999935,238.35532097926048
57,train,250000,255,725.8627450980397,170,1545,0.1,14250000,1000000,6.30924,0.00045804172060886356,3562500,131675.799519,1785.9390580000036,139.98238007066394
57,test,125000,105,911.9999999999999,350,1755,0.05,14250000,1000000,6.4039,0,3562500,132199.351627,523.5005640000163,238.77720215788747
58,train,250000,246,751.3414634146343,100,1745,0.1,14500000,1000000,4.89631,0.00044629950077561801,3625000,133999.716249,1800.361372000014,138.8610108437708
58,test,125000,119,829.495798319328,330,1700,0.05,14500000,1000000,4.92486,0,3625000,134536.74421399998,536.9789719999826,232.78378952985156
59,train,250000,250,741.7199999999991,155,1545,0.1,14750000,1000000,5.94033,0.00043324888695094927,3687500,136343.526625,1806.7774380000192,138.3679000755805
59,test,125000,136,708.6764705882355,235,1635,0.05,14750000,1000000,5.91722,0,3687500,136867.41973599998,523.8420179999957,238.62156089968525
60,train,250000,256,717.5585937499998,170,1570,0.1,15000000,1000000,6.10898,0.00040940379735796852,3750000,138673.73089099998,1806.307834999985,138.40387289246414
60,test,125000,124,746.3306451612904,355,1560,0.05,15000000,1000000,6.19121,0,3750000,139199.86512899998,526.0745809999935,237.60889523001217
61,train,250000,240,782.3333333333333,230,1815,0.1,15250000,1000000,6.41979,0.00041703818722332219,3812500,140998.66767899998,1798.799302999978,138.9815971037226
61,test,125000,111,877.6126126126126,370,1630,0.05,15250000,1000000,6.41036,0,3812500,141523.33766,524.6143000000156,238.27028733299164
62,train,250000,247,752.7125506072875,195,1465,0.1,15500000,1000000,5.86993,0.00042915131948041419,3875000,143325.33946599998,1801.9983839999768,138.73486359353095
62,test,125000,116,852.3275862068965,440,2060,0.05,15500000,1000000,5.76434,0,3875000,143848.339859,522.9515760000213,239.02786746739798
63,train,250000,240,749.9375000000001,250,1605,0.1,15750000,1000000,6.67232,0.00042908602633912561,3937500,145647.856067,1799.5129470000102,138.92648031056294
63,test,125000,122,670.1229508196722,125,1410,0.05,15750000,1000000,6.58448,0,3937500,146176.542765,528.6423990000039,236.4547380922412
64,train,250000,232,805.7974137931038,95,1705,0.1,16000000,1000000,6.57698,0.00043006333592115028,4000000,147975.602918,1799.0569229999965,138.9616953215218
64,test,125000,101,969.9504950495048,435,2060,0.05,16000000,1000000,6.68847,0,4000000,148498.310622,522.6498309999879,239.16586706023998
65,train,250000,236,776.9703389830511,145,1810,0.1,16250000,1000000,5.99433,0.00042887329176113703,4062500,150295.88825299998,1797.5743369999982,139.07630680644294
65,test,125000,115,782.0000000000005,245,1885,0.05,16250000,1000000,5.99375,0,4062500,150823.688814,527.748110000015,236.85541952958667
66,train,250000,228,829.7587719298244,40,1630,0.1,16500000,1000000,5.41927,0.00043503714987138493,4125000,152631.59415,1807.9020660000097,138.28182659978145
66,test,125000,118,701.9915254237287,375,1310,0.05,16500000,1000000,5.30618,0,4125000,153151.97514499997,520.3279809999804,240.2330925193983
67,train,250000,235,787.3829787234043,25,1630,0.1,16750000,1000000,6.12183,0.00040007244016902537,4187500,154957.69473299998,1805.7163179999916,138.449211267526
67,test,125000,120,729.1666666666666,170,1630,0.05,16750000,1000000,6.17881,0,4187500,155483.72981199998,525.9783679999819,237.65235911756034
68,train,250000,238,779.6218487394956,190,1570,0.1,17000000,1000000,6.86306,0.00039661376272508533,4250000,157287.92180399998,1804.1880489999894,138.5664870901722
68,test,125000,106,944.6698113207549,290,1570,0.05,17000000,1000000,6.90787,0,4250000,157812.097946,524.1228830000036,238.49368927477096
69,train,250000,235,790.3191489361703,190,2875,0.1,17250000,1000000,6.23281,0.00040064906059179004,4312500,159613.768434,1801.6671290000086,138.76037142263854
69,test,125000,104,842.3557692307693,215,2040,0.05,17250000,1000000,6.0716,0,4312500,160131.005487,517.1864709999936,241.69232377310493
70,train,250000,230,804.0434782608696,190,2305,0.1,17500000,1000000,6.0471,0.00039216486351015994,4375000,161923.87320799998,1792.8644549999735,139.4416623648237
70,test,125000,127,743.3858267716536,300,1775,0.05,17500000,1000000,6.10117,0,4375000,162446.44292899998,522.5209800000011,239.22484413927214
71,train,250000,239,757.6359832635987,120,1835,0.1,17750000,1000000,6.90249,0.00038604499680050004,4437500,164243.261237,1796.8149080000003,139.13508780838765
71,test,125000,111,876.3963963963963,240,2655,0.05,17750000,1000000,6.84997,0,4437500,164764.93968799998,521.6271760000091,239.6347539990858
72,train,250000,239,747.8870292887028,175,1450,0.1,18000000,1000000,5.90279,0.00039075571715720917,4500000,166556.459273,1791.5148789999948,139.5467059361223
72,test,125000,126,735.7936507936508,180,1620,0.05,18000000,1000000,5.85585,0,4500000,167079.58123299998,523.0571169999894,238.97963709382535
73,train,250000,228,823.8377192982459,180,1930,0.1,18250000,1000000,6.51601,0.00039502177798074641,4562500,168878.579986,1798.9955190000182,138.9664384150128
73,test,125000,101,961.3861386138611,305,1900,0.05,18250000,1000000,6.5552,0,4562500,169402.093776,523.461460999999,238.79503901052277
74,train,250000,234,811.9658119658123,100,1710,0.1,18500000,1000000,5.98152,0.00036721113919842188,4625000,171197.200235,1795.1031369999982,139.2677639780651
74,test,125000,120,779.9583333333331,320,1400,0.05,18500000,1000000,6.19706,0,4625000,171725.164929,527.9123219999892,236.7817434653525
75,train,250000,231,826.1471861471857,345,1775,0.1,18750000,1000000,6.52857,0.00036600207885379316,4687500,173519.248156,1794.0799239999906,139.34719220457723
75,test,125000,101,940.5940594059408,220,1720,0.05,18750000,1000000,6.43889,0,4687500,174041.98666499997,522.6933489999792,239.14595477281455
76,train,250000,233,798.6051502145929,155,1690,0.1,19000000,1000000,6.25086,0.00036320308616703649,4750000,175837.44228199997,1795.4513059999736,139.24075755469343
76,test,125000,107,848.411214953271,395,1730,0.05,19000000,1000000,6.25321,0,4750000,176358.48514399998,520.9787859999924,239.93299412387557
77,train,250000,241,764.8962655601662,260,1605,0.1,19250000,1000000,5.79317,0.00035111276300082164,4812500,178156.76807599998,1798.2796229999803,139.0217610223139
77,test,125000,114,827.6315789473683,230,1740,0.05,19250000,1000000,5.85158,0,4812500,178677.936761,521.123907000001,239.866178313711
78,train,250000,240,797.0833333333336,160,1965,0.1,19500000,1000000,5.15481,0.00033876305834175272,4875000,180480.241836,1802.299897000019,138.71165415707583
78,test,125000,111,871.6216216216218,265,2030,0.05,19500000,1000000,5.19213,0,4875000,181002.71505199999,522.4200119999878,239.27107907191527
79,train,250000,235,811.5744680851064,145,1630,0.1,19750000,1000000,6.73995,0.00032734075432732968,4937500,182794.145911,1791.4276079999981,139.55350407885433
79,test,125000,107,935.841121495327,460,1660,0.05,19750000,1000000,6.59831,0,4937500,183316.612806,522.4199279999884,239.27111754435748
80,train,250000,234,813.2478632478635,60,1665,0.1,20000000,1000000,6.25002,0.00033203704436137425,5000000,185106.27114,1789.6551000000036,139.69172048848938
80,test,125000,106,954.5283018867925,450,1460,0.05,20000000,1000000,6.20345,0,5000000,185632.41738099998,526.0943009999755,237.59998875183751
81,train,250000,227,830.8590308370045,155,1775,0.1,20250000,1000000,6.42034,0.0003366774691763221,5062500,187431.54137,1799.1205820000032,138.9567783845183
81,test,125000,129,754.2635658914731,305,1490,0.05,20250000,1000000,6.50549,0,5062500,187961.35846199997,529.7692149999784,235.95180025703286
82,train,250000,231,812.4458874458876,175,1630,0.1,20500000,1000000,6.85148,0.00033295893467508668,5125000,189767.524645,1806.1627819999994,138.4149881126274
82,test,125000,102,937.7450980392157,180,1435,0.05,20500000,1000000,6.93457,0,5125000,190295.79108499998,528.2181939999864,236.644631744743
83,train,250000,219,836.369863013699,245,1805,0.1,20750000,1000000,6.90938,0.00032724761108618672,5187500,192101.122725,1805.3282460000191,138.47897220569902
83,test,125000,110,866.0,325,1835,0.05,20750000,1000000,7.01966,0,5187500,192624.64817499998,523.4799139999959,238.78662133348058
84,train,250000,236,788.8559322033898,255,1575,0.1,21000000,1000000,5.92844,0.00032303893299099283,5250000,194433.928593,1809.2772150000092,138.17672489729483
84,test,125000,123,665.4065040650404,215,1715,0.05,21000000,1000000,5.89002,0,5250000,194962.82614299998,528.8446330000006,236.36431609583877
85,train,250000,222,840.0675675675673,160,1985,0.1,21250000,1000000,6.88759,0.00033463757083324042,5312500,196753.391166,1790.5617159999965,139.62099031050684
85,test,125000,109,897.4770642201836,170,1805,0.05,21250000,1000000,6.93672,0,5312500,197276.80601799997,523.3719359999814,238.83588591957758
86,train,250000,229,838.646288209606,220,1630,0.1,21500000,1000000,6.0909,0.00033771729695381328,5375000,199081.593474,1804.784221000009,138.52071460458473
86,test,125000,108,932.3611111111112,435,2520,0.05,21500000,1000000,5.89535,0,5375000,199604.332496,522.6904590000049,239.14727703112487
87,train,250000,234,810.5982905982909,60,2505,0.1,21750000,1000000,7.02321,0.00032194530021416193,5437500,201409.57807,1805.241211000015,138.4856486084274
